run,profile,attacks,success,ASR,ASR_lo,ASR_hi,benign,overdefense,ODR,ODR_lo,ODR_hi,LeakageRate,LR_lo,LR_hi,LeakageRateBenign,LRB_lo,LRB_hi
"seeds:101,202,303",baseline,7131,598,0.08385920628242884,0.07764774635993475,0.09051879009127395,156,0,0.0,0.0,0.024033793455520962,0.0844201374281307,0.07818889900284466,0.09109889569746098,0.057692307692307696,0.03064539396540726,0.1059998848606305
"seeds:101,202,303",defended,7131,0,0.0,0.0,0.0005384282112163499,156,3,0.019230769230769232,0.006561287554149497,0.05500966769154373,0.0,0.0,0.0005384282112163499,0.0,0.0,0.024033793455520962
